,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Default,HighMonthlyCharges,ShortTenure
906,6842,0,0,0,0,9.0,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1,1,1
907,1871,1,0,0,0,17.0,1,0,1,2,0,0,0,2,2,0,0,2,93.85,1625.65,1,1,1
910,531,1,1,0,0,9.0,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,1,1,1
915,1282,1,1,0,0,10.0,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,1,1,1
920,4610,1,1,1,0,1.0,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55,1,1,1
931,5021,0,1,0,0,3.0,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,1,1,1
932,6769,0,0,0,0,13.0,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,1,1,1
938,3327,0,1,0,0,4.0,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,1,1,1
942,4530,0,0,0,0,6.0,1,2,1,2,0,0,0,0,0,0,1,2,79.05,434.5,1,1,1
950,4729,0,0,0,0,3.0,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,1,1,1
953,4991,1,1,0,0,35.0,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,1,1,0
955,2944,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1,0,1
960,6635,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,1,0,1
969,6430,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1,0,1
970,6958,1,1,0,0,8.0,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,1,1,1
971,3157,1,0,0,0,7.0,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1,0,1
974,2198,0,0,0,0,2.0,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1,1,1
975,5174,0,0,0,0,1.0,1,0,1,0,0,0,0,2,2,0,0,2,90.55,90.55,1,1,1
978,6294,1,1,1,0,44.0,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1,0,0
980,1955,1,0,0,0,71.0,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,1,1,0
981,4144,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,0,1
983,4706,1,1,1,0,62.0,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1,1,0
988,6058,1,0,0,0,1.0,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,1,1,1
990,6582,0,1,1,0,33.0,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,1,1,0
1000,2695,0,0,0,0,35.0,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1,1,0
1001,4703,0,0,0,0,34.0,1,0,1,0,0,0,0,0,0,0,1,1,70.0,2416.1,1,0,0
1002,948,0,1,0,0,4.0,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1,1,1
1005,5921,0,0,0,0,7.0,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1,1,1
1006,1337,1,1,1,0,27.0,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1,1,1
1011,6695,0,0,0,0,18.0,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1,1,1
1012,4959,0,0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,0,2,68.95,119.75,1,0,1
1013,6225,1,0,1,1,32.0,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,1,1,0
1019,3278,1,0,1,1,18.0,1,0,0,0,0,2,0,0,2,0,0,2,57.45,990.85,1,0,1
1020,2706,1,0,1,1,12.0,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,1,0,1
1031,3386,1,1,0,0,8.0,1,2,1,0,0,2,0,2,2,0,1,2,100.6,819.4,1,1,1
1033,5972,1,0,1,1,26.0,1,2,1,0,0,0,0,2,0,0,1,2,83.75,2070.6,1,1,1
1034,2923,0,1,1,1,3.0,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1,1,1
1037,2907,0,1,0,0,8.0,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1,1,1
1044,7002,1,0,1,0,38.0,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,1,1,0
1045,852,1,1,0,0,14.0,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1,1,1
1048,3436,1,0,1,1,32.0,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1,0,0
1054,5906,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,0,1
1055,879,1,1,0,0,12.0,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,1,0,1
1058,4012,0,0,0,0,5.0,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1,0,1
1059,4229,1,0,1,0,40.0,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1,1,0
1061,4921,0,0,0,0,5.0,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1,1,1
1062,1111,0,0,0,0,10.0,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1,1,1
1063,1401,1,0,1,1,2.0,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1,1,1
1064,248,1,0,0,0,23.0,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1,1,1
1070,432,0,0,0,0,23.0,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1,1,1
1073,3922,1,0,1,0,49.0,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,1,1,0
1075,4360,0,0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1,0,1
1076,2164,0,0,0,0,2.0,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,1,0,1
1078,445,1,0,0,0,7.0,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713.0,1,1,1
1082,3039,0,0,0,0,41.0,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1,1,0
1088,6951,1,0,0,0,2.0,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1,1,1
1090,3089,0,1,0,0,13.0,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,1,1,1
1091,6346,0,1,0,0,11.0,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,1,1,1
1093,4993,1,1,1,0,17.0,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1,1,1
1102,3202,1,0,1,1,25.0,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,1,1,1
1107,6233,1,0,1,1,3.0,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,1,0,1
1116,6861,0,0,0,0,4.0,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,1,1,1
1118,5405,0,0,1,0,37.0,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,1,1,0
1127,2857,0,0,0,0,19.0,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1,0,1
1130,5759,1,1,1,0,39.0,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1,1,0
1131,631,1,0,0,0,7.0,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1,1,1
1136,5859,0,0,1,0,14.0,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1,0,1
1137,3745,0,1,1,0,11.0,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1,1,1
1149,573,1,0,0,0,1.0,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,1,0,1
1153,5561,0,0,0,0,2.0,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,1,1,1
1154,6238,1,0,1,1,13.0,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1,1,1
1164,2862,0,1,1,0,3.0,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,1,1,1
1166,4139,1,0,0,1,1.0,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,1,0,1
1168,84,0,0,0,0,12.0,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,1,1,1
1176,4440,1,0,1,0,60.0,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,1,1,0
1178,63,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,2,19.85,19.85,1,0,1
1181,2800,0,0,0,0,6.0,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,1,1,1
1183,77,1,0,0,0,15.0,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,1,1,1
1186,5946,1,1,0,0,21.0,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15,1,0,1
1190,4015,0,0,0,0,1.0,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,1,0,1
1197,1084,1,0,0,0,7.0,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,1,1,1
1207,2753,1,0,1,0,53.0,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,1,1,0
1210,4501,1,0,0,0,1.0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,1,1,1
1213,3895,0,0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,1,1,1
1215,6913,1,0,1,1,17.0,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.65,1,0,1
1216,947,0,0,1,1,11.0,1,2,0,0,0,0,2,0,2,0,1,2,66.35,740.8,1,0,1
1219,6944,1,0,0,0,19.0,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,1,1,1
1220,6964,0,0,1,1,3.0,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,1,1,1
1223,5651,1,0,0,0,24.0,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1,1,1
1228,1105,0,0,0,0,2.0,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,1,1,1
1229,2206,1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,0,1
1230,4652,0,0,1,0,16.0,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,1,0,1
1237,1146,1,0,1,1,34.0,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,1,1,0
1241,4116,1,0,0,0,3.0,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,1,1,1
1243,3942,0,1,0,0,16.0,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,1,1,1
1248,3935,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1,0,1
1249,1512,0,0,0,0,15.0,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,1,0,1
1253,5194,0,0,0,0,11.0,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,1,1,1
1254,1953,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,1,0,1
1256,5371,0,0,0,0,1.0,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,1,1,1
1258,1361,0,0,0,0,7.0,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,1,1,1
1260,2829,0,0,0,0,2.0,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,1,0,1
1264,2926,0,1,0,0,46.0,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,1,1,0
1268,4829,0,1,1,0,68.0,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,1,1,0
1273,1657,1,0,1,0,59.0,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,1,1,0
1290,6439,1,1,1,0,7.0,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,1,1,1
1296,5658,1,0,1,0,8.0,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,1,1,1
1299,3538,1,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,1,0,1
1304,3177,0,0,1,0,11.0,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,1,0,1
1309,6014,1,1,1,0,15.0,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1,1,1
1311,115,0,0,0,0,70.0,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,1,1,0
1313,2347,1,1,0,0,16.0,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,1,1,1
1314,5550,0,0,0,0,18.0,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,1,1,1
1315,4526,0,0,1,0,34.0,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,1,1,0
1318,4669,1,0,1,0,47.0,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,1,1,0
1319,6919,0,0,1,1,39.0,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,1,1,0
1324,1171,1,0,0,1,1.0,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,1,0,1
1329,24,0,0,1,1,4.0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,1,0,1
1330,5111,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1,0,1
1332,3350,1,0,1,0,59.0,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,1,1,0
1339,1202,0,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1,0,1
1340,3258,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1,0,1
1343,1302,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1,0,1
1344,2692,1,0,1,0,66.0,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,1,1,0
1346,6518,1,0,0,1,3.0,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1,0,1
1351,1963,0,0,1,1,14.0,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,1,1,1
1353,812,1,0,1,0,10.0,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,1,1,1
1359,6614,0,0,0,0,18.0,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,1,1
1364,5624,0,0,0,0,9.0,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,1,1,1
1365,2662,0,1,0,0,13.0,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,1,1
1366,2267,1,0,0,0,4.0,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,1,1,1
1367,1754,1,0,0,0,4.0,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1,0,1
1370,5475,1,0,1,0,59.0,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,1,0,0
1371,5145,1,0,1,0,10.0,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,1,1,1
1376,4643,0,1,0,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1,1,1
1381,2204,1,0,0,0,5.0,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,1,0,1
1388,2324,0,0,0,0,1.0,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1,0,1
1389,3289,0,0,1,0,22.0,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1,0,1
1394,6070,0,1,1,0,34.0,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,1,1,0
1400,318,1,0,1,0,41.0,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,1,1,0
1401,6691,0,0,0,0,64.0,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1,1,0
1406,3843,0,1,0,0,4.0,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,1,1,1
1407,4415,0,0,0,1,18.0,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,1,0,1
1410,4931,0,0,0,0,1.0,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1,1,1
1415,4987,0,1,0,0,2.0,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,1,1,1
1417,5574,0,0,1,0,15.0,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,1,1,1
1426,3801,1,1,0,0,9.0,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1,1,1
1428,466,1,0,1,0,15.0,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,1,1,1
1433,5505,1,0,0,0,1.0,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,1,0,1
1439,1078,1,0,0,0,12.0,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1,1,1
1441,6709,0,0,0,0,2.0,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1,1,1
1444,340,0,1,0,0,5.0,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,1,1,1
1452,2041,1,0,0,1,4.0,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,1,1,1
1461,2422,0,0,1,0,16.0,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1,1,1
1463,5595,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,1,0,1
1465,2042,1,0,0,0,5.0,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1,1,1
1468,3334,0,0,0,0,4.0,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,1,1,1
1474,3833,1,0,0,0,37.0,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,1,1,0
1477,6529,1,0,1,1,13.0,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,1,1,1
1478,5026,0,0,0,0,24.0,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1,1,1
1482,3879,1,0,1,1,61.0,1,2,1,2,2,0,0,2,2,1,1,2,106.0,6547.7,1,1,0
1483,6937,1,0,0,0,41.0,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,1,1,0
1490,6900,1,1,0,0,22.0,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1,1,1
1491,3694,0,0,0,0,2.0,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1,0,1
1497,2270,1,1,0,0,19.0,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,1,1,1
1499,1826,0,0,1,1,8.0,1,0,2,1,1,1,1,1,1,1,1,3,19.75,145.0,1,0,1
1503,359,1,1,0,0,15.0,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1,1,1
1510,3717,1,1,0,0,1.0,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1,1,1
1514,746,1,0,0,0,17.0,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,1,1,1
1518,451,0,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,1,0,1
1524,5589,0,0,0,0,2.0,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,1,0,1
1527,4073,0,0,0,0,29.0,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1970.5,1,0,0
1535,2584,1,0,1,1,2.0,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,1,1,1
1538,6015,0,0,0,0,14.0,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,1,1,1
1543,4472,1,0,0,0,8.0,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1,1,1
1548,216,0,0,1,0,5.0,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,1,0,1
1552,1997,0,0,1,0,63.0,1,2,1,0,2,2,0,2,2,1,1,2,107.5,6873.75,1,1,0
1554,2961,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,0,1
1560,6791,0,0,1,0,53.0,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,1,1,0
1561,2222,0,0,0,0,1.0,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,1,1,1
1563,436,0,0,0,0,16.0,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,1,1,1
1566,793,1,0,0,0,1.0,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,1,1,1
1569,1821,1,1,0,0,10.0,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,1,1,1
1577,5446,0,1,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,1,0,1
1580,1346,1,0,0,0,66.0,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,1,1,0
1582,6512,0,0,1,1,17.0,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1704.95,1,1,1
1583,823,0,0,0,0,7.0,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,1,0,1
1584,6596,1,1,1,0,12.0,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1,1,1
1597,5936,0,0,1,1,42.0,1,0,1,0,0,0,0,2,0,0,1,1,77.95,3384.0,1,1,0
1600,1898,1,1,0,0,2.0,1,0,1,0,2,0,0,0,0,0,1,2,74.7,165.4,1,1,1
1605,2132,1,1,0,0,1.0,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,1,1,1
1607,4273,1,0,0,0,30.0,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2755.35,1,1,0
1608,5274,0,0,0,0,15.0,1,2,0,2,0,0,0,0,2,0,1,0,64.65,994.55,1,0,1
1612,2909,1,1,1,0,13.0,1,0,1,0,2,0,2,0,2,0,1,0,89.05,1169.35,1,1,1
1617,2155,1,0,1,1,67.0,1,2,1,0,2,2,0,0,0,1,0,2,87.4,5918.8,1,1,0
1623,5679,0,1,0,0,23.0,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2293.6,1,1,1
1626,4497,0,0,0,0,35.0,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,1,1,0
1629,2030,0,0,1,0,56.0,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,1,1,0
1630,868,0,0,1,0,9.0,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,1,1,1
1636,2965,0,1,1,0,17.0,1,2,1,2,0,2,0,0,0,0,1,0,85.35,1463.45,1,1,1
1637,1278,1,0,0,0,48.0,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,1,1,0
1644,3273,1,1,0,0,17.0,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,1,0,1
1649,2323,0,0,0,0,34.0,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3587.25,1,1,0
1650,6663,0,1,0,0,42.0,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,1,1,0
1652,3859,1,0,1,1,11.0,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5,1,1,1
1655,2116,0,0,0,0,1.0,1,2,1,0,0,0,0,0,2,0,0,3,85.8,85.8,1,1,1
1656,6043,1,1,0,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,1,1,1
1660,5634,0,0,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,3,44.3,134.5,1,0,1
1663,847,1,0,1,1,50.0,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1,1,0
1667,1392,1,0,0,0,5.0,1,0,1,0,0,0,0,0,0,0,1,2,69.75,324.6,1,0,1
1668,3805,1,0,1,0,51.0,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4812.75,1,1,0
1669,3398,0,0,0,0,46.0,1,2,1,0,0,0,0,2,2,0,0,0,96.05,4399.5,1,1,0
1675,3552,1,1,0,1,1.0,1,0,0,0,0,2,0,0,0,0,1,3,50.15,50.15,1,0,1
1678,6459,0,0,1,0,41.0,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,1,1,0
1680,4464,0,0,0,0,29.0,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2384.15,1,1,0
1691,4842,0,0,1,1,26.0,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1616.15,1,0,1
1699,246,0,0,0,0,1.0,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,1,0,1
1701,6053,1,0,0,0,3.0,1,2,1,0,0,0,0,0,2,0,1,2,85.3,264.8,1,1,1
1706,4312,0,0,1,1,66.0,1,2,1,0,2,2,0,2,2,1,1,1,102.45,6615.15,1,1,0
1707,3078,0,0,1,0,21.0,1,2,1,2,0,2,0,2,2,0,1,0,104.4,2200.25,1,1,1
1709,64,1,0,0,1,1.0,1,2,1,0,0,2,0,2,2,0,1,2,99.75,99.75,1,1,1
1713,6090,1,0,0,0,4.0,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7,1,1,1
1726,2883,0,0,0,0,9.0,1,0,1,2,0,0,0,0,0,0,1,1,74.25,639.65,1,1,1
1735,2719,1,0,0,0,1.0,1,2,0,0,0,0,0,2,0,0,1,2,59.85,59.85,1,0,1
1736,5928,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,0,1
1739,5308,1,0,0,0,9.0,0,1,0,0,0,0,0,2,2,0,1,2,45.4,418.8,1,0,1
1741,5336,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,1,0,1
1744,6898,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,0,1
1747,3771,0,0,0,0,2.0,1,0,1,0,2,0,0,2,0,0,1,0,87.15,183.75,1,1,1
1752,2234,0,0,1,1,3.0,1,2,1,0,0,0,0,0,2,0,1,0,84.75,264.85,1,1,1
1756,6627,1,0,0,0,14.0,1,2,1,0,0,0,2,2,0,0,1,2,89.95,1178.4,1,1,1
1775,5167,0,1,0,0,41.0,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,1,1,0
1776,5082,1,1,0,0,13.0,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1,1,1
1777,5108,1,0,0,0,2.0,1,0,1,0,0,0,0,2,0,0,0,2,79.0,143.65,1,1,1
1785,351,0,0,0,1,18.0,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,1,0,1
1788,5932,1,0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,1,1
1789,4024,0,0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,77.5,1,0,1
1791,5322,0,0,0,0,38.0,1,0,1,0,2,2,2,0,0,0,1,1,84.25,3264.5,1,1,0
1795,2158,0,0,0,0,12.0,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1,1,1
1800,4184,0,0,1,0,19.0,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,1,1
1804,6467,0,0,0,0,10.0,1,2,1,2,0,0,0,2,2,0,1,2,98.7,973.25,1,1,1
1812,4901,0,0,0,0,1.0,1,0,1,0,0,2,0,0,0,0,0,2,76.35,76.35,1,1,1
1813,3374,0,0,0,0,23.0,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1676.95,1,1,1
1814,6755,1,1,1,0,32.0,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2642.05,1,1,0
1826,2464,1,1,1,0,32.0,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2661.1,1,1,0
1827,3457,0,0,0,1,31.0,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2697.4,1,1,0
